Name,LB,SMI,Atomic_Symbol,DFT_BF3_Affinity,Atomic_Number,Degree,Free_SASA,Atomic_Charge,Radial_Charge_1,Radial_Charge_2,Radial_Charge_3,Radial_Charge_4,Radial_Charge_5,Radial_Charge_6,Radial_Charge_7,Radial_Charge_8,Radial_Charge_9,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
22_N1,22,CN(C)CO,N,133.340576,7,3,4.51848239,-0.2873,-0.21528,-0.21193,0,0,0,0,0,0,0,1,0,0,14,5,2,9,3,1,1,0,0,0,0,0,0,13,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,7,6.253517609,6.910987788,13.98907502,13.30588235,13.548,7.732417365,16.36892774,0.5,0.446679829,0.493641985,0.999219644,0.950420168,0.967714286,0.552315526,1.169209124,4.02,0,2,1,12.913137,10.738863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,-0.5022,20.7728,80.23140217,75.06841391,5.362029565
22_O1,22,CN(C)CO,O,78.425618,8,2,10.08557472,-0.38116,-0.07413,-0.21378,-0.23686,0,0,0,0,0,0,1,0,0,14,5,2,9,3,1,1,0,0,0,0,0,0,13,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,7,6.253517609,6.910987788,13.98907502,13.30588235,13.548,7.732417365,16.36892774,0.5,0.446679829,0.493641985,0.999219644,0.950420168,0.967714286,0.552315526,1.169209124,4.02,0,2,1,12.913137,10.738863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,-0.5022,20.7728,80.23140217,75.06841391,5.362029565
23_P1,23,CCP=O,P,10.2545105,15,2,15.45087414,0.15443,-0.09505,-0.07145,0,0,0,0,0,0,0,0,0,0,9,4,2,5,2,0,1,0,1,0,0,0,0,8,3,7,1,0,0,1,7,1,0,0,0,0,2,0,0,0,1,6.666666667,6.330427275,5.256423367,8.966132556,8.521568627,8.624,6.650278443,10.17890776,0.740740741,0.703380808,0.584047041,0.996236951,0.946840959,0.958222222,0.738919827,1.130989751,3.02,0,1,0,11.105965,9.804035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,1.298,18.1475,69.12945135,76.00780141,8.445311268
23_O1,23,CCP=O,O,65.5160345,8,1,18.92109604,-0.27499,-0.12056,-0.09505,-0.07145,0,0,0,0,0,0,0,0,0,9,4,2,5,2,0,1,0,1,0,0,0,0,8,3,7,1,0,0,1,7,1,0,0,0,0,2,0,0,0,1,6.666666667,6.330427275,5.256423367,8.966132556,8.521568627,8.624,6.650278443,10.17890776,0.740740741,0.703380808,0.584047041,0.996236951,0.946840959,0.958222222,0.738919827,1.130989751,3.02,0,1,0,11.105965,9.804035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,1.298,18.1475,69.12945135,76.00780141,8.445311268
24_O1,24,COCOC,O,56.8413825,8,2,9.985321034,-0.35868,-0.17489,-0.19761,-0.15926,0,0,0,0,0,0,0,0,0,13,5,2,8,3,0,2,0,0,0,0,0,0,12,4,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,7,6.335442511,6.596909424,13.21267298,12.6,12.84,7.154697006,15.07993073,0.538461538,0.487341732,0.507454571,1.01635946,0.969230769,0.987692308,0.550361308,1.159994672,4.02,0,2,0,11.948344,11.497656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.2367,18.885,78.02486852,76.0524295,5.850186884
24_O2,24,COCOC,O,54.1056115,8,2,9.994186286,-0.35868,-0.17489,-0.19761,-0.15926,0,0,0,0,0,0,0,0,0,13,5,2,8,3,0,2,0,0,0,0,0,0,12,4,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,7,6.335442511,6.596909424,13.21267298,12.6,12.84,7.154697006,15.07993073,0.538461538,0.487341732,0.507454571,1.01635946,0.969230769,0.987692308,0.550361308,1.159994672,4.02,0,2,0,11.948344,11.497656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.2367,18.885,78.02486852,76.0524295,5.850186884
25_S1,25,CS(=O)C,S,23.7443295,16,3,9.445964618,0.0148,-0.22207,0,0,0,0,0,0,0,0,0,0,0,10,4,2,6,2,0,1,1,0,0,0,0,0,9,3,8,1,0,0,1,8,1,0,0,0,0,0,0,0,0,1,7,6.504787278,5.527337268,10.07101238,9.537254902,9.656,6.61242994,11.37530243,0.7,0.650478728,0.552733727,1.007101238,0.95372549,0.9656,0.661242994,1.137530243,3.02,0,1,0,11.042758,10.577242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053,19.9904,70.44768082,78.01393581,7.801393581
25_O1,25,CS(=O)C,O,103.8903425,8,1,18.90290145,-0.26016,-0.24535,-0.22207,0,0,0,0,0,0,0,0,0,0,10,4,2,6,2,0,1,1,0,0,0,0,0,9,3,8,1,0,0,1,8,1,0,0,0,0,0,0,0,0,1,7,6.504787278,5.527337268,10.07101238,9.537254902,9.656,6.61242994,11.37530243,0.7,0.650478728,0.552733727,1.007101238,0.95372549,0.9656,0.661242994,1.137530243,3.02,0,1,0,11.042758,10.577242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053,19.9904,70.44768082,78.01393581,7.801393581
26_N1,26,C(CC#N)C#N,N,43.301679,7,1,17.38858555,-0.19831,-0.13511,-0.08703,0.04808,0.19831,0,0,0,0,0,0,0,0,10,6,2,4,4,2,0,0,0,0,0,0,0,9,5,7,0,2,0,2,7,0,2,0,0,0,0,2,0,0,0.5,7,6.668054284,6.59958274,10.1019665,9.835294118,9.976,6.914474251,11.41205581,0.7,0.666805428,0.659958274,1.01019665,0.983529412,0.9976,0.691447425,1.141205581,5.02,0,2,0,11.547172,5.152828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.81376,20.46,89.18808525,80.03744813,8.003744813
26_N2,26,C(CC#N)C#N,N,43.3830695,7,1,17.36292535,-0.19831,-0.13511,-0.08703,0.04808,0.19831,0,0,0,0,0,0,0,0,10,6,2,4,4,2,0,0,0,0,0,0,0,9,5,7,0,2,0,2,7,0,2,0,0,0,0,2,0,0,0.5,7,6.668054284,6.59958274,10.1019665,9.835294118,9.976,6.914474251,11.41205581,0.7,0.666805428,0.659958274,1.01019665,0.983529412,0.9976,0.691447425,1.141205581,5.02,0,2,0,11.547172,5.152828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.81376,20.46,89.18808525,80.03744813,8.003744813
27_N1,27,CC(C#N)C#N,N,34.3355965,7,1,17.35135902,-0.19689,-0.11626,0.01383,0.12057,0,0,0,0,0,0,0,0,0,10,6,2,4,4,2,0,0,0,0,0,0,0,9,5,7,0,2,0,2,7,0,2,0,0,0,1,0,1,0,0.5,7,6.668054284,6.59958274,10.1019665,9.835294118,9.976,6.914474251,11.41205581,0.7,0.666805428,0.659958274,1.01019665,0.983529412,0.9976,0.691447425,1.141205581,5.02,0,2,0,11.547172,5.152828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66966,20.39,89.18808525,80.03744813,8.003744813
27_N2,27,CC(C#N)C#N,N,34.2568315,7,1,17.39312326,-0.19689,-0.11626,0.01383,0.12057,0,0,0,0,0,0,0,0,0,10,6,2,4,4,2,0,0,0,0,0,0,0,9,5,7,0,2,0,2,7,0,2,0,0,0,1,0,1,0,0.5,7,6.668054284,6.59958274,10.1019665,9.835294118,9.976,6.914474251,11.41205581,0.7,0.666805428,0.659958274,1.01019665,0.983529412,0.9976,0.691447425,1.141205581,5.02,0,2,0,11.547172,5.152828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66966,20.39,89.18808525,80.03744813,8.003744813
28_N1,28,C1=CN=NC1=O,N,63.071694,7,2,11.80422931,-0.15503,-0.20684,0.19576,0,0,0,0,0,0,0,0,0,0,8,6,3,2,3,2,1,0,0,0,0,0,0,8,6,5,3,0,0,3,5,3,0,2,1,0,0,0,0,0,0,7,6.832237116,5.77255404,8.544792425,8.458823529,8.616,5.596159281,9.206152234,0.875,0.854029639,0.721569255,1.068099053,1.057352941,1.077,0.69951991,1.150769029,6.03,0.625,2,0,9.345586,4.014414,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.4925,19.003,70.96232698,82.01671268,10.25208909
28_N2,28,C1=CN=NC1=O,N,62.441574,7,2,12.13908281,-0.10709,0.02719,-0.15615,0,0,0,0,0,0,0,0,0,0,8,6,3,2,3,2,1,0,0,0,0,0,0,8,6,5,3,0,0,3,5,3,0,2,1,0,0,0,0,0,0,7,6.832237116,5.77255404,8.544792425,8.458823529,8.616,5.596159281,9.206152234,0.875,0.854029639,0.721569255,1.068099053,1.057352941,1.077,0.69951991,1.150769029,6.03,0.625,2,0,9.345586,4.014414,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.4925,19.003,70.96232698,82.01671268,10.25208909
28_O1,28,C1=CN=NC1=O,O,14.436932,8,1,17.64631053,-0.26571,0.0236,-0.0564,-0.08619,0,0,0,0,0,0,0,0,0,8,6,3,2,3,2,1,0,0,0,0,0,0,8,6,5,3,0,0,3,5,3,0,2,1,0,0,0,0,0,0,7,6.832237116,5.77255404,8.544792425,8.458823529,8.616,5.596159281,9.206152234,0.875,0.854029639,0.721569255,1.068099053,1.057352941,1.077,0.69951991,1.150769029,6.03,0.625,2,0,9.345586,4.014414,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.4925,19.003,70.96232698,82.01671268,10.25208909
29_N1,29,C(CC#N)C=O,N,52.2520085,7,1,17.44922135,-0.19833,-0.13576,-0.09409,0.00774,0.19909,0,0,0,0,0,0,0,0,11,6,2,5,4,1,1,0,0,0,0,0,0,10,5,8,1,1,0,2,8,1,1,1,0,0,0,2,0,0,0.5,7.333333333,6.917825327,6.82733218,11.21340131,10.85490196,11.028,7.135308383,12.53834845,0.666666667,0.628893212,0.620666562,1.019400119,0.986809269,1.002545455,0.648664398,1.139849859,5.02,0,2,0,11.915965,6.454035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.48908,20.911,89.61801055,83.03711378,7.548828525
29_O1,29,C(CC#N)C=O,O,53.9638345,8,1,16.5673045,-0.30336,-0.18285,-0.06251,0.04999,0.19833,0,0,0,0,0,0,0,0,11,6,2,5,4,1,1,0,0,0,0,0,0,10,5,8,1,1,0,2,8,1,1,1,0,0,0,2,0,0,0.5,7.333333333,6.917825327,6.82733218,11.21340131,10.85490196,11.028,7.135308383,12.53834845,0.666666667,0.628893212,0.620666562,1.019400119,0.986809269,1.002545455,0.648664398,1.139849859,5.02,0,2,0,11.915965,6.454035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.48908,20.911,89.61801055,83.03711378,7.548828525
30_N1,30,C(C#N)NC=O,N,43.748014,7,1,17.46488635,-0.19635,-0.11275,-0.00779,-0.22232,0.14888,0,0,0,0,0,0,0,0,10,6,3,4,3,2,1,0,0,0,0,0,0,9,5,7,1,1,0,2,7,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.000083257,6.314381844,10.43262928,10.18431373,10.376,6.394713772,11.62144188,0.733333333,0.700008326,0.631438184,1.043262928,1.018431373,1.0376,0.639471377,1.162144188,5.03,0,2,1,10.679172,6.020828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.74402,19.6797,83.31878592,84.03236275,8.403236275
30_N2,30,C(C#N)NC=O,N,7.894186,7,3,4.300249809,-0.34557,0.13059,0.19635,0,0,0,0,0,0,0,0,0,0,10,6,3,4,3,2,1,0,0,0,0,0,0,9,5,7,1,1,0,2,7,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.000083257,6.314381844,10.43262928,10.18431373,10.376,6.394713772,11.62144188,0.733333333,0.700008326,0.631438184,1.043262928,1.018431373,1.0376,0.639471377,1.162144188,5.03,0,2,1,10.679172,6.020828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.74402,19.6797,83.31878592,84.03236275,8.403236275
30_O1,30,C(C#N)NC=O,O,76.950087,8,1,16.38352717,-0.27889,-0.07144,-0.28701,-0.01829,0.19635,0,0,0,0,0,0,0,0,10,6,3,4,3,2,1,0,0,0,0,0,0,9,5,7,1,1,0,2,7,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.000083257,6.314381844,10.43262928,10.18431373,10.376,6.394713772,11.62144188,0.733333333,0.700008326,0.631438184,1.043262928,1.018431373,1.0376,0.639471377,1.162144188,5.03,0,2,1,10.679172,6.020828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.74402,19.6797,83.31878592,84.03236275,8.403236275
31_N1,31,CN(C)CC#N,N,111.317882,7,3,5.216761379,-0.29677,-0.2361,0.19689,0,0,0,0,0,0,0,1,0,0,14,6,2,8,4,2,0,0,0,0,0,0,0,13,5,12,0,1,0,1,12,0,1,0,0,0,1,0,0,0,0.75,7.666666667,7.003746566,7.683238347,13.8776402,13.28627451,13.496,8.511583234,16.2426351,0.547619048,0.500267612,0.548802739,0.991260015,0.949019608,0.964,0.607970231,1.160188221,5.02,0,2,0,14.214344,10.305656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.07158,24.167,94.46100314,84.06874826,6.00491059
31_N2,31,CN(C)CC#N,N,53.1709335,7,1,17.43131479,-0.19689,-0.11907,-0.03302,-0.21119,-0.23657,0,0,0,0,0,1,0,0,14,6,2,8,4,2,0,0,0,0,0,0,0,13,5,12,0,1,0,1,12,0,1,0,0,0,1,0,0,0,0.75,7.666666667,7.003746566,7.683238347,13.8776402,13.28627451,13.496,8.511583234,16.2426351,0.547619048,0.500267612,0.548802739,0.991260015,0.949019608,0.964,0.607970231,1.160188221,5.02,0,2,0,14.214344,10.305656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.07158,24.167,94.46100314,84.06874826,6.00491059
32_N1,32,CC(C#N)OC,N,47.670511,7,1,17.40388081,-0.19543,-0.10162,0.0387,-0.27674,-0.15913,0,0,0,0,0,0,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,12,5,11,0,1,0,1,11,0,1,0,0,0,1,1,0,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,5.02,0,2,0,13.249551,9.328449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.54488,22.084,92.2544695,85.05276384,6.542520296
32_O1,32,CC(C#N)OC,O,32.652651,8,2,10.46208799,-0.36682,-0.18925,0.11507,0,0,0,0,0,0,0,0,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,12,5,11,0,1,0,1,11,0,1,0,0,0,1,1,0,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,5.02,0,2,0,13.249551,9.328449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.54488,22.084,92.2544695,85.05276384,6.542520296
33_O1,33,C1CC(=O)NC1,O,103.4335055,8,1,17.42110524,-0.27514,-0.05558,-0.38354,-0.15619,0,0,0,0,0,0,0,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,13,6,12,1,0,0,1,12,1,0,1,0,0,1,2,0,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,6.02,0.384615385,1,1,13.249551,8.460449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.1036,22.2437,82.5344695,85.05276384,6.542520296
33_N1,33,C1CC(=O)NC1,N,45.916677,7,3,3.993544396,-0.35609,0.04424,-0.13143,0,0,0,0,0,0,0,0,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,13,6,12,1,0,0,1,12,1,0,1,0,0,1,2,0,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,6.02,0.384615385,1,1,13.249551,8.460449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.1036,22.2437,82.5344695,85.05276384,6.542520296
34_N1,34,C1C(CN1)C=O,N,142.398551,7,3,6.190290049,-0.31522,-0.18125,0.03256,0.19832,0,0,0,0,0,0,1,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,13,6,12,1,0,0,1,12,1,0,1,0,0,2,0,1,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,6.02,0.307692308,2,1,13.249551,8.460449,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.166666667,-0.5953,22.4237,82.5344695,85.05276384,6.542520296
34_O1,34,C1C(CN1)C=O,O,64.190157,8,1,17.43041799,-0.30298,-0.17787,-0.03368,0.01869,-0.12224,0,0,0,0,0,1,0,0,13,6,2,7,4,1,1,0,0,0,0,0,0,13,6,12,1,0,0,1,12,1,0,1,0,0,2,0,1,0,0.75,7.666666667,7.085671468,7.369159984,13.10123816,12.58039216,12.788,7.933862874,14.95363809,0.58974359,0.545051651,0.56685846,1.007787551,0.967722474,0.983692308,0.610297144,1.150279853,6.02,0.307692308,2,1,13.249551,8.460449,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.166666667,-0.5953,22.4237,82.5344695,85.05276384,6.542520296
35_O1,35,C(=O)C(=O)C=O,O,27.8978705,8,1,17.62312703,-0.29408,-0.10108,0.26987,0.18027,0,0,0,0,0,0,0,0,0,8,6,3,2,3,0,3,0,0,0,0,0,0,7,5,4,3,0,0,3,4,3,0,2,1,0,0,0,0,0,0,7.333333333,7.163933061,5.686225117,8.8798252,8.77254902,8.96,5.239273054,9.043447866,0.916666667,0.895491633,0.71077814,1.10997815,1.096568627,1.12,0.654909132,1.130430983,5.03,0,3,0,8.749586,4.610414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-1.0467,17.135,78.90571863,86.00039392,10.75004924
35_O2,35,C(=O)C(=O)C=O,O,15.8048175,8,1,16.66051528,-0.2826,-0.02546,0.36055,0,0,0,0,0,0,0,0,0,0,8,6,3,2,3,0,3,0,0,0,0,0,0,7,5,4,3,0,0,3,4,3,0,2,1,0,0,0,0,0,0,7.333333333,7.163933061,5.686225117,8.8798252,8.77254902,8.96,5.239273054,9.043447866,0.916666667,0.895491633,0.71077814,1.10997815,1.096568627,1.12,0.654909132,1.130430983,5.03,0,3,0,8.749586,4.610414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-1.0467,17.135,78.90571863,86.00039392,10.75004924
35_O3,35,C(=O)C(=O)C=O,O,27.9293765,8,1,17.54144078,-0.29408,-0.10108,0.26987,0.18027,0,0,0,0,0,0,0,0,0,8,6,3,2,3,0,3,0,0,0,0,0,0,7,5,4,3,0,0,3,4,3,0,2,1,0,0,0,0,0,0,7.333333333,7.163933061,5.686225117,8.8798252,8.77254902,8.96,5.239273054,9.043447866,0.916666667,0.895491633,0.71077814,1.10997815,1.096568627,1.12,0.654909132,1.130430983,5.03,0,3,0,8.749586,4.610414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-1.0467,17.135,78.90571863,86.00039392,10.75004924
36_O1,36,C(CC=O)C=O,O,63.1032,8,1,17.17500091,-0.30339,-0.18347,-0.06958,0.00963,0.19914,0,0,0,0,0,0,0,0,12,6,2,6,4,0,2,0,0,0,0,0,0,11,5,9,2,0,0,2,9,2,0,2,0,0,0,2,0,0,0.5,7.666666667,7.16759637,7.05508162,12.32483613,11.8745098,12.08,7.356142515,13.66464108,0.638888889,0.597299697,0.587923468,1.027069677,0.989542484,1.006666667,0.613011876,1.13872009,5.02,0,2,0,12.284758,7.755242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1644,21.362,90.04793585,86.03677943,7.169731619
36_O2,36,C(CC=O)C=O,O,55.126931,8,1,17.1750128,-0.30339,-0.18347,-0.06958,0.00963,0.19914,0,0,0,0,0,0,0,0,12,6,2,6,4,0,2,0,0,0,0,0,0,11,5,9,2,0,0,2,9,2,0,2,0,0,0,2,0,0,0.5,7.666666667,7.16759637,7.05508162,12.32483613,11.8745098,12.08,7.356142515,13.66464108,0.638888889,0.597299697,0.587923468,1.027069677,0.989542484,1.006666667,0.613011876,1.13872009,5.02,0,2,0,12.284758,7.755242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1644,21.362,90.04793585,86.03677943,7.169731619
37_N1,37,C1CNC(=O)N1,N,74.1119215,7,3,4.084801754,-0.33639,0.1796,-0.26699,0,0,0,0,0,0,0,0,0,0,12,6,3,6,3,2,1,0,0,0,0,0,0,12,6,11,1,0,0,1,11,1,0,0,0,0,2,0,0,0,0.666666667,7.666666667,7.167929398,6.856209648,12.32046613,11.90980392,12.136,7.193268263,14.03673153,0.638888889,0.59732745,0.571350804,1.026705511,0.99248366,1.011333333,0.599439022,1.169727627,6.03,0.416666667,1,2,12.012758,8.027242,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.7008,21.4014,76.23524487,86.04801281,7.170667734
37_O1,37,C1CNC(=O)N1,O,105.967113,8,1,17.3786896,-0.24891,0.06551,-0.60728,-0.20413,0,0,0,0,0,0,0,0,0,12,6,3,6,3,2,1,0,0,0,0,0,0,12,6,11,1,0,0,1,11,1,0,0,0,0,2,0,0,0,0.666666667,7.666666667,7.167929398,6.856209648,12.32046613,11.90980392,12.136,7.193268263,14.03673153,0.638888889,0.59732745,0.571350804,1.026705511,0.99248366,1.011333333,0.599439022,1.169727627,6.03,0.416666667,1,2,12.012758,8.027242,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.7008,21.4014,76.23524487,86.04801281,7.170667734
37_N2,37,C1CNC(=O)N1,N,67.3853905,7,3,4.069997476,-0.33639,0.1796,-0.26699,0,0,0,0,0,0,0,0,0,0,12,6,3,6,3,2,1,0,0,0,0,0,0,12,6,11,1,0,0,1,11,1,0,0,0,0,2,0,0,0,0.666666667,7.666666667,7.167929398,6.856209648,12.32046613,11.90980392,12.136,7.193268263,14.03673153,0.638888889,0.59732745,0.571350804,1.026705511,0.99248366,1.011333333,0.599439022,1.169727627,6.03,0.416666667,1,2,12.012758,8.027242,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.7008,21.4014,76.23524487,86.04801281,7.170667734
38_O1,38,CC(=O)N(C)C,O,104.8302715,8,1,15.57337141,-0.27526,-0.05684,-0.39088,-0.2742,0,0,0,0,0,0,0,0,0,15,6,2,9,4,1,1,0,0,0,0,0,0,14,5,13,1,0,0,1,13,1,0,1,0,0,1,0,0,0,0.75,8,7.253517609,7.910987788,14.98907502,14.30588235,14.548,8.732417365,17.36892774,0.533333333,0.483567841,0.527399186,0.999271668,0.95372549,0.969866667,0.582161158,1.157928516,5.02,0,1,0,14.583137,11.606863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,24.368,94.89092844,87.06841391,5.804560927
38_N1,38,CC(=O)N(C)C,N,50.1778635,7,3,4.770527721,-0.34906,-0.11305,-0.09909,0,0,0,0,0,0,0,0,0,0,15,6,2,9,4,1,1,0,0,0,0,0,0,14,5,13,1,0,0,1,13,1,0,1,0,0,1,0,0,0,0.75,8,7.253517609,7.910987788,14.98907502,14.30588235,14.548,8.732417365,17.36892774,0.533333333,0.483567841,0.527399186,0.999271668,0.95372549,0.969866667,0.582161158,1.157928516,5.02,0,1,0,14.583137,11.606863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,24.368,94.89092844,87.06841391,5.804560927
39_N1,39,CN(C)CC=O,N,123.463445,7,3,5.39983325,-0.30253,-0.27549,0.19624,0,0,0,0,0,0,0,1,0,0,15,6,2,9,4,1,1,0,0,0,0,0,0,14,5,13,1,0,0,1,13,1,0,1,0,0,1,0,0,0,0.75,8,7.253517609,7.910987788,14.98907502,14.30588235,14.548,8.732417365,17.36892774,0.533333333,0.483567841,0.527399186,0.999271668,0.95372549,0.969866667,0.582161158,1.157928516,5.02,0,2,0,14.583137,11.606863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.2531,24.618,94.89092844,87.06841391,5.804560927
39_O1,39,CN(C)CC=O,O,59.6979265,8,1,17.15145948,-0.30195,-0.1685,-0.00928,-0.20998,-0.23645,0,0,0,0,0,1,0,0,15,6,2,9,4,1,1,0,0,0,0,0,0,14,5,13,1,0,0,1,13,1,0,1,0,0,1,0,0,0,0.75,8,7.253517609,7.910987788,14.98907502,14.30588235,14.548,8.732417365,17.36892774,0.533333333,0.483567841,0.527399186,0.999271668,0.95372549,0.969866667,0.582161158,1.157928516,5.02,0,2,0,14.583137,11.606863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.2531,24.618,94.89092844,87.06841391,5.804560927
40_N1,40,CCN(C)C=O,N,26.4643475,7,3,4.954656439,-0.3486,-0.1138,-0.07452,0,0,0,0,0,0,0,0,0,0,15,6,2,9,4,1,1,0,0,0,0,0,0,14,5,13,1,0,0,1,13,1,0,0,0,0,2,0,0,0,0.75,8,7.253517609,7.910987788,14.98907502,14.30588235,14.548,8.732417365,17.36892774,0.533333333,0.483567841,0.527399186,0.999271668,0.95372549,0.969866667,0.582161158,1.157928516,5.02,0,1,0,14.583137,11.606863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0945,24.368,94.89092844,87.06841391,5.804560927
